sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.188014	0.100543	-7.79468e-10
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.305859	0.099724	-3.44835e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.411811	0.100004	-1.88091e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.0638611	0.100383	-1.27897e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0316967	0.100004	-1.21114e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.345063	0.100281	-6.00739e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	-0.0225095	0.0997908	-1.72891e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.0603091	0.0996922	9.46719e-10
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.162316	0.0998882	-1.58471e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.00228612	0.099749	4.04663e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0461369	0.0999945	8.13002e-09
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.210143	0.0999663	9.37213e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.181704	0.10028	-1.95315e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-5.57557	0.106528	-1.59098e-07
1	13	29	0	0.0	1.0	0.0
1	14	30	0	4.65185	0.11826	7.38857e-07
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.101785	0.100109	-1.29122e-08
2	1	33	0	0.0	1.0	0.0
