sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.230217	0.100369	4.98671e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.350061	0.0997575	4.42825e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.137203	0.0999757	-9.32604e-09
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.00839476	0.100503	-1.36827e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0804729	0.100071	-8.00908e-09
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.505001	0.100207	1.40393e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.127497	0.0997792	-8.00356e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.03344	0.0998989	-5.91896e-10
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.318546	0.100462	-5.16654e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.00228612	0.099749	4.04663e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0461369	0.0999945	8.13002e-09
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.158202	0.100044	2.46808e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.187004	0.100188	-1.13007e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-2.70078	0.105471	-7.62872e-08
1	13	29	0	0.0	1.0	0.0
1	14	30	0	-3.48651	1.43289	-6.79654e-05
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.153081	0.100088	-6.98589e-09
2	1	33	0	0.0	1.0	0.0
