sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.323229	0.100606	1.89089e-08
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.256868	0.100041	-1.645e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.102942	0.0999507	-1.34418e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.200924	0.100381	-3.01353e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0402548	0.100051	-1.20944e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.391777	0.100354	-1.63772e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0112524	0.0997602	-1.06995e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.390987	0.0996361	3.77757e-08
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.483799	0.100565	-5.96646e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.121916	0.0993845	4.30422e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0583305	0.100144	-1.50917e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.244984	0.100001	3.99574e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.529292	0.0997178	9.90423e-09
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-3.29379	0.105834	-9.42864e-08
1	13	29	0	0.0	1.0	0.0
1	14	30	0	0.876619	0.0994273	8.45491e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.166744	0.0999861	4.15305e-10
2	1	33	0	0.0	1.0	0.0
