sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.189537	0.10057	-3.4886e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.305859	0.099724	-3.44835e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.40521	0.099941	-1.47999e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.47035	0.100639	-3.32597e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	-0.0047629	0.100052	-1.7214e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.398738	0.100266	-6.85652e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	-0.0225095	0.0997908	-1.72891e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.0603091	0.0996922	9.46719e-10
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.0136811	0.0998558	-1.46318e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.00228612	0.099749	4.04663e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0461369	0.0999945	8.13002e-09
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.12836	0.100062	1.6389e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.410432	0.0998527	-8.84865e-09
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-5.37783	0.106417	-1.46975e-07
1	13	29	0	0.0	1.0	0.0
1	14	30	0	19.6639	0.192769	1.34891e-06
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.199306	0.100078	-1.10084e-08
2	1	33	0	0.0	1.0	0.0
