sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.264969	0.100167	4.0378e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.843823	0.0998603	7.89833e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.518549	0.100019	-1.86571e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.181658	0.100027	-1.71761e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	-0.0117296	0.100041	-1.45151e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	-0.126527	0.1004	-3.86596e-08
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.199384	0.0997077	-4.52478e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.0406522	0.0994135	1.25446e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.0825221	0.10013	-1.29004e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.217448	0.0993632	5.3161e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.251213	0.100241	-2.15185e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.491498	0.0998643	9.52515e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.547128	0.100033	-4.56727e-09
1	11	27	0	0.0	1.0	0.0
1 12 -1.15885 0.10486 -2.35005e-09 0.105418 -4.63986e-08
1	13	29	0	0.0	1.0	0.0
1 14 -4.03769 0.101341 -8.46442e-08 0.0634769 1.19603e-06
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.187052	0.100111	-1.75098e-08
2	1	33	0	0.0	1.0	0.0
