sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.119437	0.100339	-4.72094e-10
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.254155	0.100089	-9.06134e-10
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.40716	0.0999834	-1.31212e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.241523	0.100101	-1.80799e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.00413597	0.100128	-1.33334e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.549906	0.0999653	-1.10493e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0808309	0.099815	-1.30534e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.0126119	0.099397	3.40104e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.0989965	0.0998558	-1.67065e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	-0.401179	0.0999011	5.29764e-09
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.214521	0.100256	-1.91938e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.354259	0.0999555	8.2299e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.565879	0.099958	1.25714e-08
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.106062 -1.04928e-07
1	13	29	0	0.0	1.0	0.0
1 14 0.0 0.0 0.0 0.09959 2.49247e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.169755	0.100076	-1.11231e-08
2	1	33	0	0.0	1.0	0.0
