sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.162329	0.100776	6.58529e-10
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.332669	0.100052	1.67177e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.222298	0.0999721	-1.24502e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.32268	0.100416	-2.48524e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0463016	0.100045	-1.06833e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.208149	0.100276	-9.97216e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0745952	0.0997804	-9.88477e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.119996	0.0998808	2.85406e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	0.00862452	0.100162	-1.42138e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.105977	0.0995503	3.66201e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.295668	0.100277	-1.86241e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.120769	0.100014	4.31772e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.393949	0.100176	-1.13463e-08
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.105811 -9.22519e-08
1	13	29	0	0.0	1.0	0.0
1 14 0.0 0.0 0.0 0.0998638 8.7897e-09
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.161535	0.100061	-7.49666e-09
2	1	33	0	0.0	1.0	0.0
