sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.172717	0.100179	6.59114e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.196908	0.100025	2.16847e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.0456115	0.0999036	-7.34147e-09
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.14233	0.100032	-1.42655e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.124735	0.100068	-6.62673e-09
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.379905	0.100144	1.4028e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0585599	0.0997528	-8.01021e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.0618223	0.099339	8.41871e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.144545	0.100164	-9.4637e-09
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.925442	0.099047	8.07213e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.392625	0.100262	-1.56706e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.313014	0.0999769	3.54848e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.26751	0.100146	-1.06808e-08
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.105765 -7.91493e-08
1	13	29	0	0.0	1.0	0.0
1 14 -0.0175595 0.0996202 1.91345e-08 0.0997358 3.67065e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.171252	0.0999753	2.42826e-09
2	1	33	0	0.0	1.0	0.0
