sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.0683236	0.100835	-9.11591e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.327964	0.100023	3.9779e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.323652	0.099951	-1.23781e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.42533	0.100443	-2.9057e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0467292	0.100002	-1.11829e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.158687	0.100265	-1.10507e-08
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.108239	0.099765	-1.16753e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.119996	0.0998808	2.85406e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.00207547	0.100145	-1.37945e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	-0.204124	0.0997035	2.03567e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.382503	0.100297	-2.18354e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.201589	0.099955	7.03444e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.423578	0.100138	-8.98512e-09
1	11	27	0	0.0	1.0	0.0
1 12 -1.44327 0.105131 -3.19282e-08 0.106075 -1.08656e-07
1	13	29	0	0.0	1.0	0.0
1 14 -0.156881 0.100083 1.68892e-08 0.098098 1.95546e-07
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.108442	0.100095	-1.25791e-08
2	1	33	0	0.0	1.0	0.0
