sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.151586	0.100911	-8.46923e-10
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.24721	0.100139	5.37733e-11
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.244691	0.100002	-1.46819e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.297709	0.100457	-2.28823e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0727049	0.100045	-9.37684e-09
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.329416	0.100227	-1.35403e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0935555	0.0998024	-1.06746e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.0448495	0.0998496	8.72337e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.00723877	0.100153	-1.41982e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.22539	0.0993139	5.56633e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0583305	0.100144	-1.50917e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.184953	0.100021	3.17197e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.203739	0.100276	-1.88298e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	12.6095	0.0175752	1.90735e-06
1	13	29	0	0.0	1.0	0.0
1	14	30	0	0.438353	0.0996591	6.37625e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.0791134	0.100166	-2.01473e-08
2	1	33	0	0.0	1.0	0.0
