sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.329919	0.100379	1.21254e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.403089	0.100012	4.76098e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.258125	0.100008	-1.90608e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	0.601302	0.10024	-4.74228e-09
0	9	9	0	0.0	1.0	0.0
0	10	10	0	-0.319114	0.100307	-3.39853e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	2.31694	0.0994765	5.30519e-08
0	13	13	0	0.0	1.0	0.0
0	14	14	0	-0.473121	0.0999866	-2.96889e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.835252	0.099413	5.24844e-08
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.205334	0.100227	-2.13551e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	-9.38107	0.130476	-1.91484e-06
1	5	21	0	0.0	1.0	0.0
1	6	22	0	1.13688	0.0993342	7.36949e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	6.23795	0.117317	7.98198e-07
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.925847	0.0998418	3.19957e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	478.858	-0.0119907	0.000207456
1	13	29	0	0.0	1.0	0.0
1	14	30	0	-0.781357	0.100089	2.75632e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	-0.584112	0.100414	-4.00282e-08
2	1	33	0	0.0	1.0	0.0
