sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.154432	0.0998733	3.94837e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.0813622	0.0997676	-2.40982e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.111137	0.0999342	-1.09355e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.144154	0.100523	-1.65581e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0903301	0.0999816	-7.89767e-09
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.459543	0.100198	1.4488e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.0595253	0.0997715	-8.83989e-09
0	15	15	0	0.0	1.0	0.0
1	0	16	0	0.0716681	0.0996556	2.31911e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.0136811	0.0998558	-1.46318e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.00228612	0.099749	4.04663e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0642055	0.09996	7.67466e-09
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.175455	0.100044	1.88735e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	0.273334	0.100118	-1.66642e-09
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-1.44327	0.105131	-3.19282e-08
1	13	29	0	0.0	1.0	0.0
1	14	30	0	-0.288594	0.0997405	2.1318e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.0988528	0.100092	-7.33684e-09
2	1	33	0	0.0	1.0	0.0
