sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.369139	0.100619	1.25228e-08
0	1	1	0	0	1	0
0	2	2	0	0.495789	0.0998751	1.08676e-08
0	3	3	0	0	1	0
0	4	4	0	0	0	0
0	5	5	0	0	1	0
0	6	6	0	-0.212164	0.100051	-2.46776e-08
0	7	7	0	0	1	0
0	8	8	0	-0.132552	0.100341	-2.60212e-08
0	9	9	0	0	1	0
0	10	10	0	-0.0130256	0.10008	-1.67737e-08
0	11	11	0	0	1	0
0	12	12	0	0.567794	0.100218	1.13217e-08
0	13	13	0	0	1	0
0	14	14	0	-0.0766548	0.0998117	-1.58208e-08
0	15	15	0	0	1	0
1	0	16	0	0.390987	0.0996361	3.77757e-08
1	1	17	0	0	1	0
1	2	18	0	-0.497637	0.100597	-6.39938e-08
1	3	19	0	0	1	0
1	4	20	0	-0.705014	0.0999582	4.855e-10
1	5	21	0	0	1	0
1	6	22	0	-0.0583305	0.100144	-1.50917e-08
1	7	23	0	0	1	0
1	8	24	0	0.411023	0.099944	7.0303e-09
1	9	25	0	0	1	0
1	10	26	0	0.366029	0.1001	4.57604e-09
1	11	27	0	0	1	0
1	12	28	0	-1.44327	0.105131	-3.19282e-08
1	13	29	0	0	1	0
1	14	30	0	-0.156881	0.100083	1.68892e-08
1	15	31	0	0	1	0
2	0	32	0	0.0205142	0.100117	-1.41252e-08
2	1	33	0	0	1	0
