sid	ch	det	crystal	a0	a1	a2
0	0	0	0	0.0487173	0.100876	-5.02959e-09
0	1	1	0	0.0	1.0	0.0
0	2	2	0	0.348135	0.100128	-2.42794e-09
0	3	3	0	0.0	1.0	0.0
0	4	4	0	0.0	0.0	0.0
0	5	5	0	0.0	1.0	0.0
0	6	6	0	-0.38688	0.0999884	-1.58748e-08
0	7	7	0	0.0	1.0	0.0
0	8	8	0	-0.228895	0.100414	-2.74758e-08
0	9	9	0	0.0	1.0	0.0
0	10	10	0	0.0812765	0.100003	-1.00214e-08
0	11	11	0	0.0	1.0	0.0
0	12	12	0	0.460367	0.100162	-1.91177e-09
0	13	13	0	0.0	1.0	0.0
0	14	14	0	0.10194	0.0997922	-1.21742e-08
0	15	15	0	0.0	1.0	0.0
1	0	16	0	-0.164112	0.0999497	7.54389e-09
1	1	17	0	0.0	1.0	0.0
1	2	18	0	-0.117232	0.0998435	-1.58698e-08
1	3	19	0	0.0	1.0	0.0
1	4	20	0	0.231528	0.0992888	5.62717e-08
1	5	21	0	0.0	1.0	0.0
1	6	22	0	-0.0583305	0.100144	-1.50917e-08
1	7	23	0	0.0	1.0	0.0
1	8	24	0	0.191835	0.0999916	5.32258e-09
1	9	25	0	0.0	1.0	0.0
1	10	26	0	-0.278085	0.100376	-2.72852e-08
1	11	27	0	0.0	1.0	0.0
1	12	28	0	-1.44327	0.105131	-3.19282e-08
1	13	29	0	0.0	1.0	0.0
1	14	30	0	-0.156881	0.100083	1.68892e-08
1	15	31	0	0.0	1.0	0.0
2	0	32	0	0.125497	0.1001	-1.24611e-08
2	1	33	0	0.0	1.0	0.0
